0,1,is_good
3.21293455803e-05,0.00278439211992,1
7.18363490315e-05,0.0,1
1.60451104186e-05,0.0,1
5.56304350308e-05,0.00278439211992,1
5.35487173236e-05,0.0361970975589,1
1.59119277358e-05,0.0278439211992,1
0.0,0.0,1
5.22340085389e-05,0.0,1
0.0225048092959,0.0278439211992,1
0.006153674661,0.0,1
5.80005792375e-05,0.00835317635975,1
0.00856471287404,0.0361970975589,1
0.0274443479485,0.0,1
0.016091419324,0.0111375684797,1
0.00438596000012,0.0,1
0.00320865064529,0.00278439211992,1
0.0,0.00278439211992,1
2.96062098618e-05,0.0,1
0.00860728595884,0.0278439211992,1
0.00554521711864,0.0361970975589,1
0.00154530166492,0.0,1
0.0411974525534,0.0,1
0.0107395341802,0.0,1
0.0132513109424,0.0,1
0.00573802083356,0.0,1
0.00665641883614,0.0389814896788,1
0.0348370011262,0.0,1
0.0696740022524,0.0,1
0.00107043877495,0.0,1
0.0411974525534,0.0,1
2.81788321159e-05,0.0,1
0.00999216501972,0.0389814896788,1
4.11200206573e-05,0.0,1
0.00178506952341,0.0111375684797,1
0.00357847456866,0.0278439211992,1
0.0,0.00278439211992,1
0.0,0.0,1
0.0112652334107,0.0111375684797,1
0.00293594062349,0.0,1
0.0039146672282,0.0,1
0.00587214632669,0.00278439211992,1
0.0615302752124,0.00278439211992,1
0.0,0.00556878423983,1
0.0159896469928,0.0,1
0.00294267518238,0.0306283133191,1
0.00119004634894,0.0111375684797,1
0.00254090942285,0.0278439211992,1
0.00481297596793,0.0,1
0.00458430239647,0.0,1
0.00441877782328,0.033412705439,1
0.0561594763151,0.033412705439,1
0.00863909203768,0.0278439211992,1
0.0024606393205,0.00835317635975,1
0.0,0.0,1
0.00284891079736,0.00278439211992,1
0.0128934483471,0.0,1
0.00313380187709,0.0,1
0.0,0.0,1
0.00308539001346,0.0306283133191,1
0.0696740022524,0.0306283133191,1
0.00865923786,0.0278439211992,1
0.00617078002691,0.00278439211992,1
0.0196669438427,0.0278439211992,1
0.00446267380853,0.0,1
0.0,0.033412705439,1
